City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
454,Kamenka,RU,51.3223,42.7678,24.15,96,100,11.54,light snow
455,Becerril,CO,9.7041,-73.2793,76.01,61,21,4.68,few clouds
456,Abu Dhabi,AE,24.4667,54.3667,66.96,75,0,4.61,clear sky
457,Vallenar,CL,-28.5708,-70.7581,66.06,70,0,3.49,clear sky
458,Praya,CV,14.9215,-23.5087,68.54,68,75,20.71,broken clouds
459,Boulder,US,40.0833,-105.3505,27.59,52,0,0.0,clear sky
460,Piojo,CO,10.7485,-75.1078,75.76,85,36,18.14,scattered clouds
461,Zaykovo,RU,57.5613,62.7568,4.17,97,100,3.11,overcast clouds
462,Fortuna,US,40.5982,-124.1573,47.32,82,0,5.75,clear sky
463,Kloulklubed,PW,7.0419,134.2556,84.7,76,69,11.52,broken clouds
464,Hoquiam,US,46.9809,-123.8893,40.93,92,51,3.09,broken clouds
465,Nelson Bay,AU,-32.7167,152.15,89.76,65,1,4.0,clear sky
466,Amapa,BR,1.0,-52.0,70.79,99,80,1.32,moderate rain
467,Coihaique,CL,-45.5752,-72.0662,66.81,42,0,3.44,clear sky
468,Tres Picos,MX,15.8667,-93.5333,77.49,67,2,7.49,clear sky
469,Mbandaka,CD,0.0487,18.2603,71.67,48,20,1.1,few clouds
470,Jambi,ID,-1.6,103.6167,89.06,56,79,3.74,broken clouds
471,Duluth,US,46.7833,-92.1066,9.81,80,100,4.61,overcast clouds
472,Toccoa,US,34.5773,-83.3324,38.21,54,0,0.0,clear sky
473,Rumonge,BI,-3.9736,29.4386,72.61,79,99,3.2,overcast clouds
474,Santa Isabel,BR,-23.3156,-46.2214,69.1,99,100,0.25,light rain
475,Yamada,JP,39.4667,141.95,36.77,43,53,13.09,broken clouds
476,Wiefelstede,DE,53.2574,8.1159,46.26,94,100,18.57,overcast clouds
477,Henties Bay,NA,-22.116,14.2845,61.86,83,99,1.68,overcast clouds
478,Dingle,PH,10.9995,122.6711,87.06,64,76,4.59,broken clouds
479,Druzhnaya Gorka,RU,59.2761,30.1425,24.08,97,89,5.14,overcast clouds
480,Ngunguru,NZ,-35.6167,174.5,72.16,65,100,12.71,overcast clouds
481,Bonthe,SL,7.5264,-12.505,76.93,85,7,3.8,clear sky
482,Oktyabrskoye,RU,43.0645,44.7417,14.14,92,6,4.47,clear sky
483,Rosarito,MX,32.3333,-117.0333,61.77,25,11,12.01,few clouds
484,Dunmore East,IE,52.1514,-6.9861,53.78,74,90,21.03,overcast clouds
485,Bom Jardim,BR,-7.7958,-35.5872,71.94,83,99,4.09,moderate rain
486,Roald,NO,62.5833,6.1333,45.09,100,100,19.57,drizzle
487,Vigrestad,NO,58.5667,5.7,47.97,99,100,21.0,light rain
488,Kodinsk,RU,58.6881,99.1844,-2.13,98,99,3.18,overcast clouds
489,Zhoucheng,CN,35.9122,116.3117,41.58,25,25,2.13,scattered clouds
490,Mahanje,TZ,-9.9333,35.3333,64.65,98,100,1.34,light rain
491,Yenisehir,TR,40.2644,29.6531,34.48,93,75,2.3,broken clouds
492,Lata,PT,40.1629,-8.3327,44.04,57,0,5.7,clear sky
493,Nome,US,64.5011,-165.4064,-6.84,64,0,3.44,clear sky
494,Shirwal,IN,18.1333,73.9833,68.04,30,57,5.97,broken clouds
495,Mehamn,NO,71.0357,27.8492,24.21,65,100,4.97,overcast clouds
496,Matay,EG,28.419,30.7792,45.12,65,9,4.27,clear sky
497,Marrakesh,MA,31.6315,-8.0083,57.27,47,6,6.91,clear sky
498,Bad Durrenberg,DE,51.3,12.0667,41.54,74,75,5.01,broken clouds
499,Juneau,US,58.3019,-134.4197,42.8,83,100,23.02,light rain
500,Ha Giang,VN,22.8333,104.9833,73.44,81,63,5.44,broken clouds
501,Nabire,ID,-3.3667,135.4833,86.25,63,97,6.24,overcast clouds
502,Maraa,BR,-1.8333,-65.3667,72.93,99,96,2.24,overcast clouds
503,Serov,RU,59.6033,60.5787,-4.49,98,85,2.33,overcast clouds
504,Slobodskoy,RU,58.7322,50.1772,16.97,95,100,6.82,snow
505,Lermontovka,RU,47.1453,134.3383,1.04,81,99,7.4,overcast clouds
506,Norton Shores,US,43.1689,-86.2639,17.94,63,75,5.01,broken clouds
507,Fairbanks,US,64.8378,-147.7164,3.54,63,40,4.61,scattered clouds
508,Rafaela,AR,-31.2503,-61.4867,69.01,65,0,6.38,clear sky
509,Anadyr,RU,64.75,177.4833,-5.01,83,20,6.71,mist
510,Cornwall,CA,45.0181,-74.7281,-5.39,76,0,0.0,clear sky
511,Cananeia,BR,-25.0147,-47.9267,70.43,96,100,7.83,overcast clouds
512,Ranot,TH,7.7777,100.3213,83.35,67,73,4.03,broken clouds
513,Sorland,NO,67.667,12.6934,33.13,73,100,29.82,light snow
514,Panguna,PG,-6.3164,155.4848,79.34,73,70,2.3,light rain
515,Saint-Leu,RE,-21.15,55.2833,77.58,63,0,4.79,clear sky
516,Sabha,LY,27.0377,14.4283,42.89,44,16,7.0,few clouds
517,Giehun,SL,7.8833,-11.05,69.57,98,40,0.45,scattered clouds
518,Gogrial,SS,8.5332,28.1004,64.29,23,46,5.08,scattered clouds
519,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.78,90,60,16.64,broken clouds
520,Kolondieba,ML,11.0882,-6.8926,72.95,19,35,4.43,scattered clouds
521,Kumhari,IN,21.2667,81.5167,61.14,32,0,3.13,clear sky
522,Takaka,NZ,-40.85,172.8,75.38,46,4,2.84,clear sky
523,Alyangula,AU,-13.8483,136.4192,87.67,74,100,13.8,moderate rain
524,Solnechnyy,RU,50.7214,136.6319,0.27,83,97,2.91,overcast clouds
525,Assare,BR,-6.8744,-39.875,67.87,98,100,2.46,overcast clouds
526,Fare,PF,-16.7,-151.0167,81.7,73,0,15.99,clear sky
527,La Macarena,CO,2.1837,-73.7849,73.67,43,93,3.11,overcast clouds
528,Chimore,BO,-16.9833,-65.1333,71.58,99,82,2.48,broken clouds
529,Esso,RU,55.9333,158.7,23.74,96,100,4.85,overcast clouds
530,Kholtoson,RU,50.2981,103.3097,6.6,77,94,2.55,overcast clouds
531,Riyadh,SA,24.6877,46.7219,48.34,35,0,5.1,clear sky
532,Tanga,TZ,-5.0667,39.1,77.56,84,99,6.26,overcast clouds
533,Strabychovo,UA,48.3925,22.5431,31.62,88,11,9.44,few clouds
534,Les Cayes,HT,18.2,-73.75,72.27,84,1,3.15,clear sky
535,Liverpool,GB,53.4106,-2.9779,53.76,81,100,4.0,overcast clouds
536,Along,IN,28.1667,94.7667,61.16,39,0,0.83,clear sky
537,Zhuhai,CN,22.2769,113.5678,69.06,72,40,10.36,scattered clouds
538,Pravda,RU,46.9396,142.009,10.4,85,100,14.81,light snow
539,Parral,MX,26.9333,-105.6667,40.89,77,37,4.38,scattered clouds
540,Balikpapan,ID,-1.2675,116.8289,85.19,79,20,3.44,few clouds
541,Pacific Grove,US,36.6177,-121.9166,57.27,48,0,1.01,clear sky
542,Papara,BR,-3.9839,-38.7273,75.72,96,100,1.97,overcast clouds
543,Ugoofaaru,MV,5.6667,73.0,82.31,71,49,21.52,scattered clouds
544,Masuguru,TZ,-11.3667,38.4167,71.74,99,100,1.23,moderate rain
545,Rabo De Peixe,PT,37.8,-25.5833,57.27,95,40,8.05,scattered clouds
546,Dzhebariki-Khaya,RU,62.2167,135.8,-26.18,92,45,2.06,scattered clouds
547,Fairfield,US,41.2668,-73.3162,30.15,90,100,3.0,light snow
548,Morant Bay,JM,17.8815,-76.4093,80.22,80,11,1.28,few clouds
549,Pahrump,US,36.2083,-115.9839,49.17,18,100,1.01,overcast clouds
550,Auki,SB,-8.7676,160.7034,80.42,81,100,3.2,light rain
551,San Quintin,MX,30.4833,-115.95,59.16,55,26,0.94,scattered clouds
552,Doka,SD,13.5167,35.7667,65.26,45,18,8.3,few clouds
553,Kushiro,JP,42.975,144.3747,27.55,43,20,13.8,few clouds
554,Talcahuano,CL,-36.7167,-73.1167,62.28,82,100,3.44,overcast clouds
555,Road Town,VG,18.4167,-64.6167,75.99,68,3,14.97,clear sky
556,Nayoro,JP,44.3506,142.4578,20.7,82,99,12.66,light snow
557,Trapani,IT,37.8333,12.6667,50.34,78,70,16.04,broken clouds
558,Novyy Urengoy,RU,66.0833,76.6333,-15.0,100,84,6.62,broken clouds
559,Moussoro,TD,13.6408,16.4901,57.2,13,17,13.06,few clouds
560,Monroe,US,43.1501,-77.6831,13.96,72,75,9.22,broken clouds
561,Acari,PE,-15.4311,-74.6158,70.93,76,46,3.11,scattered clouds
562,Bulgan,MN,48.8125,103.5347,2.43,79,100,2.33,overcast clouds
563,Carballo,ES,43.213,-8.691,42.67,76,0,3.67,clear sky
564,Springbok,ZA,-29.6643,17.8865,65.41,51,0,4.41,clear sky
565,Ouesso,CG,1.6136,16.0517,67.59,38,42,2.62,scattered clouds
566,Westport,US,41.1415,-73.3579,30.88,92,100,1.99,snow
567,Sinegorye,RU,62.0788,150.477,-1.84,97,100,4.9,light snow
568,Nishihara,JP,26.1842,127.7558,65.48,94,100,9.22,light rain
569,Atherton,GB,53.5237,-2.4935,53.29,81,100,10.0,overcast clouds
570,Kenai,US,60.5544,-151.2583,28.45,80,100,17.27,overcast clouds
571,Atambua,ID,-9.1061,124.8925,79.48,78,100,9.86,overcast clouds
572,Reconquista,AR,-29.15,-59.65,68.52,48,0,7.72,clear sky
573,Cockburn Town,TC,21.4612,-71.1419,78.01,76,7,7.85,clear sky
574,Sisimiut,GL,66.9395,-53.6735,13.12,85,100,29.26,light snow
575,Hanting,CN,36.7708,119.2108,37.76,23,41,6.55,scattered clouds
576,Kungurtug,RU,50.5994,97.5228,-8.84,92,42,1.43,scattered clouds
577,Cap Malheureux,MU,-19.9842,57.6142,84.47,72,2,1.99,clear sky
578,Camacha,PT,33.0833,-16.3333,57.96,72,40,17.27,scattered clouds
579,Codrington,AU,-38.2667,141.9667,66.25,70,100,14.23,overcast clouds
580,Apastovo,RU,55.2029,48.5109,12.51,100,95,4.25,overcast clouds
581,Uspenka,UA,48.3903,39.1619,32.27,92,100,12.84,overcast clouds
582,Baghdad,IQ,33.3406,44.4009,44.51,70,95,5.75,overcast clouds
583,Mikhaylovka,RU,50.06,43.2379,26.78,97,100,13.91,snow
584,Yanam,IN,16.7333,82.2167,77.4,61,77,7.16,broken clouds
585,Kruisfontein,ZA,-34.0033,24.7314,62.89,84,96,1.59,light rain
586,Sabang,ID,5.8933,95.3214,82.33,76,16,11.83,few clouds
587,Tual,ID,-5.6667,132.75,84.45,71,97,13.78,overcast clouds
588,Armidale,AU,-30.5167,151.65,77.81,32,0,9.37,clear sky
589,Yeppoon,AU,-23.1333,150.7333,87.58,59,77,16.46,broken clouds
590,Maryville,US,35.7565,-83.9705,32.67,89,100,3.0,snow
591,Nemuro,JP,43.3236,145.575,27.03,64,52,11.56,broken clouds
592,Kiama,AU,-34.6833,150.8667,89.01,66,94,8.99,overcast clouds
593,Zambezi,ZM,-13.5432,23.1047,62.28,95,98,4.45,overcast clouds
594,Ballina,AU,-28.8667,153.5667,84.38,71,40,12.66,scattered clouds
595,Puerto Carreno,CO,6.189,-67.4859,78.21,45,87,8.39,overcast clouds
596,Dortyol,TR,36.8616,36.2289,37.06,75,29,5.23,scattered clouds
597,Kailua,US,21.4022,-157.7394,78.78,72,75,6.91,broken clouds
598,Balykshi,KZ,47.0667,51.8667,19.4,86,75,17.9,mist
599,Visnes,NO,59.3556,5.2242,47.82,100,100,25.32,moderate rain
600,At-Bashi,KG,41.1702,75.8106,13.15,80,100,3.24,overcast clouds
601,Say,NE,13.1007,2.3689,70.36,17,3,13.02,clear sky
602,Coquimbo,CL,-29.9533,-71.3436,62.33,77,0,4.61,clear sky
603,Scarborough,GB,54.2797,-0.4044,53.51,85,67,5.99,broken clouds
604,Inverness,GB,57.4791,-4.224,55.8,78,20,11.99,few clouds
605,Inongo,CD,-1.95,18.2667,74.08,72,99,4.41,overcast clouds
606,Koutiala,ML,12.3917,-5.4642,72.84,17,76,9.86,broken clouds
607,Kropotkin,RU,45.4375,40.5756,30.58,85,100,10.69,overcast clouds
608,Coahuayana,MX,18.7333,-103.6833,69.82,84,53,3.09,broken clouds
609,Rio Pomba,BR,-21.2747,-43.1792,65.84,93,100,2.68,moderate rain
610,Udachnyy,RU,66.4167,112.4,-20.87,100,82,4.09,broken clouds
611,Kaeo,NZ,-35.1,173.7833,71.33,68,99,13.04,overcast clouds
612,Severomuysk,RU,56.1481,113.4267,-7.83,92,53,4.81,broken clouds
613,Linxi,CN,39.7,118.4333,32.22,23,0,0.56,clear sky
614,Egvekinot,RU,66.3167,-179.1667,-5.13,76,58,3.76,broken clouds
615,Port Macquarie,AU,-31.4333,152.9167,82.36,66,47,12.12,scattered clouds
616,Tortoli,IT,39.9256,9.6572,44.42,76,0,10.36,clear sky
617,Lebyazhye,RU,55.2689,66.4947,6.3,94,100,5.93,overcast clouds
618,Anloga,GH,5.7947,0.8973,77.22,77,26,0.47,scattered clouds
619,Trang,TH,7.5,99.5,85.95,66,20,3.44,few clouds
620,Tera,NE,14.0078,0.7531,66.02,21,0,11.21,clear sky
621,Hobyo,SO,5.3505,48.5268,78.1,66,99,19.13,overcast clouds
622,Dabhol,IN,17.6,73.1667,77.22,32,87,7.61,overcast clouds
623,Lumeje,AO,-11.55,20.7833,63.59,96,100,4.36,light rain
624,Khandyga,RU,62.6667,135.6,-27.24,92,43,0.63,scattered clouds
625,Fort Collins,US,40.5853,-105.0844,37.83,65,0,1.99,clear sky
626,Mount Isa,AU,-20.7333,139.5,74.97,100,75,9.22,shower rain
627,Tarko-Sale,RU,64.9225,77.785,-6.25,97,92,8.95,overcast clouds
628,Tarauaca,BR,-8.1614,-70.7656,73.94,93,100,2.42,overcast clouds
629,Salalah,OM,17.0151,54.0924,69.89,49,0,5.75,clear sky
630,Orlik,RU,52.5178,99.825,-12.64,94,83,1.34,broken clouds
631,Boa Vista,BR,2.8197,-60.6733,80.58,61,20,10.36,few clouds
632,Kuroiso,JP,36.9667,140.05,38.41,49,67,5.7,broken clouds
633,Port Hueneme,US,34.1478,-119.1951,65.03,10,0,17.27,clear sky
634,Kudahuvadhoo,MV,2.6708,72.8944,80.53,64,37,10.18,scattered clouds
635,Hualmay,PE,-11.0964,-77.6139,69.51,84,100,8.63,overcast clouds
636,Sultanpur,IN,26.2667,82.0667,57.6,52,0,6.29,clear sky
637,San Rafael,AR,-34.6177,-68.3301,73.29,50,13,5.06,few clouds
638,Villablino,ES,42.9393,-6.3194,38.64,28,2,4.72,clear sky
639,Chapleau,CA,47.8405,-83.4034,0.61,97,92,5.32,overcast clouds
640,Kidal,ML,18.4411,1.4078,60.8,18,1,13.11,clear sky
641,Nizhneangarsk,RU,55.7833,109.55,-3.17,82,13,1.86,few clouds
642,Darnah,LY,32.767,22.6367,52.47,79,8,11.21,clear sky
643,Sulangan,PH,11.1373,123.7228,81.93,73,99,1.39,overcast clouds
644,Vila Velha,BR,-20.3297,-40.2925,78.75,84,0,1.99,clear sky
645,Banda Aceh,ID,5.5577,95.3222,84.87,70,34,10.45,scattered clouds
646,Mogadishu,SO,2.0371,45.3438,75.06,80,99,18.66,overcast clouds
647,Klamath Falls,US,42.2249,-121.7817,35.96,50,81,4.0,broken clouds
648,Upata,VE,8.0086,-62.3989,65.93,82,29,3.51,scattered clouds
649,Kutum,SD,14.2,24.6667,46.4,23,5,7.7,clear sky
650,Belaya Gora,RU,68.5333,146.4167,-16.58,93,100,1.88,overcast clouds
651,Luang Prabang,LA,19.8856,102.1347,71.56,68,0,2.3,clear sky
652,Ingham,US,42.6,-84.3833,8.85,84,0,0.0,clear sky
653,Porto-Vecchio,FR,41.591,9.2795,44.13,69,25,6.89,scattered clouds
654,Paragominas,BR,-2.9667,-47.4833,70.36,100,100,3.2,overcast clouds
655,Vila Franca Do Campo,PT,37.7167,-25.4333,58.19,87,29,8.79,scattered clouds
656,Agara,GE,42.0376,43.8238,16.88,78,11,1.59,few clouds
657,Bafq,IR,31.6128,55.4107,42.85,30,100,1.07,overcast clouds
658,Itoman,JP,26.1247,127.6694,66.22,92,75,11.5,light intensity shower rain
659,San Carlos De Bariloche,AR,-41.1456,-71.3082,65.95,55,0,13.8,clear sky
660,La Ronge,CA,55.1001,-105.2842,8.85,92,100,3.44,overcast clouds
661,Misasi,TZ,-3.0,33.0833,69.8,81,94,4.97,overcast clouds
662,Burns Lake,CA,54.2331,-125.7533,24.22,96,100,2.98,overcast clouds
663,Bage,BR,-31.3314,-54.1069,62.38,82,0,3.44,clear sky
664,Farafangana,MG,-22.8167,47.8333,72.19,82,8,3.85,clear sky
665,Huron,US,41.1501,-82.5499,13.8,73,84,7.49,broken clouds
666,Monaragala,LK,6.8714,81.3487,79.32,68,25,3.44,scattered clouds
667,Ekhabi,RU,53.5102,142.9671,-5.78,85,6,12.39,clear sky
668,Rawson,AR,-43.3002,-65.1023,67.28,81,66,13.13,broken clouds
669,Algiers,DZ,36.7525,3.042,33.62,87,0,3.44,clear sky
670,Namwala,ZM,-15.7504,26.4384,62.65,98,92,3.8,overcast clouds
671,Namatanai,PG,-3.6667,152.4333,84.92,71,100,5.88,light rain
672,Coari,BR,-4.085,-63.1414,73.44,99,100,2.55,overcast clouds
673,Pedernales,DO,18.0384,-71.744,74.8,75,2,3.11,clear sky
674,Verkhnyaya Inta,RU,65.9811,60.3094,-5.66,94,95,5.84,overcast clouds
675,Eucaliptus,BO,-17.5833,-67.5167,49.03,79,100,2.13,overcast clouds
676,Meulaboh,ID,4.1363,96.1285,83.48,76,70,3.89,broken clouds
677,Srandakan,ID,-7.9386,110.2506,85.12,65,82,6.46,broken clouds
678,Adrar,MR,20.5022,-10.0711,70.68,12,100,4.7,overcast clouds
679,Olafsvik,IS,64.8945,-23.7142,26.46,63,23,16.33,few clouds
680,Jawhar,SO,2.7809,45.5005,71.94,76,99,13.33,overcast clouds
681,Tura,IN,25.5198,90.2201,65.91,35,0,2.68,clear sky
682,Hurghada,EG,27.2574,33.8129,51.84,54,0,12.66,clear sky
